 ,Label,Area,Mean,Min,Max,Perim.,Major,Minor,Angle
482,,405.488,255,255,255,71.678,23.246,22.209,0.000
483,,326.154,255,255,255,64.001,21.575,19.248,65.877
484,,246.819,255,255,255,55.603,18.962,16.573,68.252
485,,405.488,255,255,255,69.939,24.402,21.157,17.262
486,,546.528,255,255,255,82.535,27.101,25.677,137.964
487,,52.890,255,255,255,25.193,9.324,7.222,135.000
488,,352.598,255,255,255,65.740,21.567,20.817,117.897
489,,652.307,255,255,255,92.672,32.857,25.278,102.321
490,,334.969,255,255,255,66.460,22.629,18.847,99.256
491,,317.339,255,255,255,64.001,21.918,18.434,23.904
492,,123.409,255,255,255,37.069,12.659,12.412,90.000
493,,361.413,255,255,255,67.479,22.473,20.477,116.159
494,,396.673,255,255,255,71.678,23.312,21.666,73.947
495,,449.563,255,255,255,75.877,24.077,23.774,154.983
496,,229.189,255,255,255,52.125,18.170,16.060,45.000
497,,502.453,255,255,255,80.076,25.677,24.915,97.728
498,,273.264,255,255,255,59.082,19.472,17.868,119.055
499,,396.673,255,255,255,69.939,24.633,20.503,108.523
500,,326.154,255,255,255,68.200,23.694,17.527,60.601
501,,449.563,255,255,255,76.597,25.758,22.223,69.182
502,,458.378,255,255,255,75.877,25.264,23.101,117.409
503,,414.303,255,255,255,71.678,24.892,21.192,114.656
504,,608.232,255,255,255,90.212,33.138,23.370,96.881
505,,528.898,255,255,255,81.815,27.369,24.605,175.254
506,,396.673,255,255,255,69.939,24.030,21.018,22.318
507,,405.488,255,255,255,69.939,24.089,21.433,104.029
508,,599.417,255,255,255,87.753,31.060,24.572,83.395
509,,343.783,255,255,255,65.740,23.136,18.919,2.235
510,,141.039,255,255,255,41.268,14.374,12.494,75.128
511,,493.638,255,255,255,80.076,26.637,23.596,143.610
512,,661.122,255,255,255,109.467,40.258,20.909,31.824
513,,176.299,255,255,255,45.466,15.591,14.398,26.565
514,,193.929,255,255,255,47.206,16.491,14.973,45.000
515,,352.598,255,255,255,68.200,23.004,19.516,86.717
516,,652.307,255,255,255,94.411,33.787,24.582,76.422
517,,652.307,255,255,255,92.672,30.978,26.811,59.492
518,,361.413,255,255,255,66.460,22.269,20.664,74.975
519,,246.819,255,255,255,53.864,17.886,17.570,90.000
520,,520.083,255,255,255,84.274,29.303,22.598,43.421
521,,537.713,255,255,255,83.554,30.956,22.116,171.569
522,,361.413,255,255,255,65.740,22.478,20.472,34.191
523,,273.264,255,255,255,57.342,20.396,17.058,136.313
524,,493.638,255,255,255,78.336,28.514,22.043,146.339
525,,405.488,255,255,255,72.398,23.544,21.929,104.042
526,,352.598,255,255,255,65.740,21.658,20.729,125.723
527,,317.339,255,255,255,63.280,21.294,18.974,76.430
528,,326.154,255,255,255,65.020,21.685,19.150,74.943
529,,572.972,255,255,255,88.473,31.172,23.404,66.008
530,,511.268,255,255,255,80.076,26.317,24.736,0.000
531,,176.299,255,255,255,45.466,15.265,14.705,45.003
532,,211.559,255,255,255,50.684,17.145,15.711,45.001
533,,555.343,255,255,255,84.274,29.160,24.249,127.583
534,,282.079,255,255,255,59.082,20.131,17.841,51.782
535,,396.673,255,255,255,69.939,23.671,21.336,17.383
536,,572.972,255,255,255,88.473,31.560,23.116,88.672
537,,326.154,255,255,255,64.001,21.702,19.135,65.743
538,,361.413,255,255,255,68.200,22.931,20.067,142.831
539,,599.417,255,255,255,86.014,31.016,24.607,139.498
540,,387.858,255,255,255,74.138,27.285,18.100,112.263
541,,449.563,255,255,255,77.616,26.472,21.623,7.514
542,,370.228,255,255,255,69.218,23.293,20.238,147.848
543,,467.193,255,255,255,77.616,28.203,21.092,75.211
544,,458.378,255,255,255,76.597,27.266,21.405,55.924
545,,343.783,255,255,255,65.740,21.899,19.989,8.796E-14
546,,617.047,255,255,255,91.952,32.681,24.040,50.544
547,,290.894,255,255,255,59.802,20.786,17.819,80.662
548,,599.417,255,255,255,87.753,30.321,25.171,7.925
549,,731.642,255,255,255,108.026,42.128,22.113,179.182
550,,555.343,255,255,255,86.014,27.825,25.412,95.484
551,,493.638,255,255,255,80.076,26.908,23.358,12.724
552,,326.154,255,255,255,64.001,21.411,19.395,26.075
553,,625.862,255,255,255,90.212,30.023,26.542,52.349
554,,387.858,255,255,255,69.939,23.668,20.865,176.454
555,,564.158,255,255,255,86.734,28.056,25.602,26.629
556,,79.335,255,255,255,28.671,10.050,10.050,0.000
557,,405.488,255,255,255,71.678,24.089,21.433,14.029
558,,608.232,255,255,255,90.212,28.091,27.569,142.854
559,,705.197,255,255,255,96.150,31.106,28.865,131.724
560,,405.488,255,255,255,72.398,26.433,19.532,45.001
561,,414.303,255,255,255,76.597,28.799,18.317,56.127
562,,308.524,255,255,255,63.280,22.017,17.841,92.414
563,,502.453,255,255,255,80.076,26.348,24.280,6.553
564,,326.154,255,255,255,65.740,21.149,19.636,86.758
565,,273.264,255,255,255,61.541,22.496,15.466,99.792
566,,282.079,255,255,255,59.802,20.345,17.653,106.824
567,,484.823,255,255,255,78.336,27.590,22.374,146.279
568,,343.783,255,255,255,65.740,21.587,20.277,126.379
569,,617.047,255,255,255,91.952,32.964,23.833,52.126
570,,528.898,255,255,255,86.734,28.837,23.353,81.585
571,,511.268,255,255,255,79.355,26.377,24.679,45.004
572,,564.158,255,255,255,88.473,30.209,23.778,59.365
573,,290.894,255,255,255,62.262,20.377,18.176,71.329
574,,431.933,255,255,255,74.138,24.789,22.186,39.652
575,,714.012,255,255,255,98.610,33.057,27.501,98.599
576,,238.004,255,255,255,55.603,18.718,16.190,145.406
577,,652.307,255,255,255,96.150,35.837,23.176,83.196
578,,264.449,255,255,255,55.603,19.385,17.369,135.000
579,,167.484,255,255,255,44.746,16.478,12.942,77.179
580,,458.378,255,255,255,79.355,30.786,18.957,4.523
581,,317.339,255,255,255,63.280,21.758,18.570,23.919
582,,423.118,255,255,255,74.138,25.404,21.207,99.318
583,,273.264,255,255,255,57.342,18.964,18.347,45.004
584,,202.744,255,255,255,49.665,17.899,14.422,150.572
585,,246.819,255,255,255,55.603,18.969,16.567,120.410
586,,476.008,255,255,255,78.336,25.354,23.904,76.752
587,,581.787,255,255,255,86.734,28.190,26.278,66.303
588,,511.268,255,255,255,82.535,27.612,23.576,127.754
589,,220.374,255,255,255,53.864,16.939,16.565,156.801
590,,211.559,255,255,255,49.665,18.143,14.847,70.395
591,,379.043,255,255,255,69.939,22.553,21.399,30.054
592,,423.118,255,255,255,71.678,24.752,21.765,90.000
593,,440.748,255,255,255,72.398,23.706,23.672,111.801
594,,722.827,255,255,255,117.144,46.708,19.704,41.735
595,,678.752,255,255,255,96.150,33.358,25.907,163.605
596,,564.158,255,255,255,82.535,27.949,25.700,28.292
597,,555.343,255,255,255,84.274,27.341,25.862,58.591
598,,546.528,255,255,255,83.554,28.348,24.547,27.777
599,,696.382,255,255,255,94.411,33.082,26.802,8.895
600,,696.382,255,255,255,112.225,43.837,20.226,10.242
601,,449.563,255,255,255,75.156,25.401,22.535,81.814
602,,572.972,255,255,255,86.014,28.976,25.178,136.155
603,,282.079,255,255,255,57.342,18.951,18.951,0.000
604,,326.154,255,255,255,63.280,22.202,18.704,82.205
605,,149.854,255,255,255,45.466,15.775,12.095,79.004
606,,581.787,255,255,255,86.014,28.042,26.416,84.258
607,,440.748,255,255,255,74.138,24.343,23.053,135.000
608,,158.669,255,255,255,43.007,15.683,12.881,0.000
609,,255.634,255,255,255,57.342,20.906,15.569,91.630
610,,308.524,255,255,255,61.541,21.721,18.085,25.252
611,,484.823,255,255,255,78.336,29.213,21.131,142.527
612,,176.299,255,255,255,45.466,15.591,14.398,63.435
613,,334.969,255,255,255,65.740,21.277,20.045,115.463
614,,326.154,255,255,255,64.001,21.954,18.915,134.999
615,,229.189,255,255,255,53.144,19.352,15.079,162.892
616,,643.492,255,255,255,90.933,29.543,27.733,109.168
617,,502.453,255,255,255,81.815,30.100,21.254,27.268
618,,766.902,255,255,255,112.946,43.005,22.705,119.147
619,,458.378,255,255,255,78.336,25.479,22.906,9.354
620,,564.158,255,255,255,86.014,27.736,25.898,88.755
621,,264.449,255,255,255,55.603,19.385,17.369,135.000
622,,484.823,255,255,255,78.336,26.691,23.127,96.330
623,,317.339,255,255,255,63.280,21.419,18.864,87.072
624,,299.709,255,255,255,61.541,20.525,18.592,26.565
625,,396.673,255,255,255,71.678,23.766,21.251,76.416
626,,634.677,255,255,255,90.212,31.911,25.324,117.971
627,,396.673,255,255,255,72.398,23.624,21.379,3.157
628,,317.339,255,255,255,63.280,21.856,18.487,16.136
629,,528.898,255,255,255,84.274,30.474,22.098,101.452
630,,678.752,255,255,255,103.828,41.865,20.643,108.274
631,,273.264,255,255,255,57.342,19.184,18.136,120.964
632,,599.417,255,255,255,86.014,30.585,24.954,0.000
633,,396.673,255,255,255,69.218,22.474,22.474,0.000
634,,343.783,255,255,255,65.740,21.464,20.393,28.155
635,,599.417,255,255,255,88.473,29.999,25.441,57.725
636,,246.819,255,255,255,54.883,19.307,16.277,0.000
637,,396.673,255,255,255,74.138,24.221,20.852,65.666
638,,343.783,255,255,255,65.740,21.309,20.542,90.000
639,,608.232,255,255,255,88.473,30.994,24.986,55.850
640,,484.823,255,255,255,80.076,27.837,22.175,107.827
641,,599.417,255,255,255,90.212,29.284,26.063,101.476
642,,352.598,255,255,255,65.740,23.536,19.075,40.695
643,,722.827,255,255,255,102.088,37.089,24.814,102.751
644,,334.969,255,255,255,64.001,22.018,19.371,51.849
645,,722.827,255,255,255,100.349,36.034,25.541,85.546
646,,714.012,255,255,255,98.610,33.423,27.200,106.525
647,,484.823,255,255,255,80.076,28.350,21.774,124.055
648,,476.008,255,255,255,80.076,26.554,22.824,155.579
649,,414.303,255,255,255,75.877,25.884,20.380,88.533
650,,414.303,255,255,255,73.417,24.614,21.431,22.500
651,,326.154,255,255,255,65.740,23.088,17.987,61.549
652,,379.043,255,255,255,69.218,22.862,21.110,134.997
653,,564.158,255,255,255,86.014,30.451,23.589,66.702
654,,440.748,255,255,255,74.138,24.278,23.114,48.662
655,,423.118,255,255,255,71.678,24.586,21.912,90.000
656,,440.748,255,255,255,75.877,25.572,21.945,114.323
657,,431.933,255,255,255,74.138,25.347,21.697,36.998
658,,405.488,255,255,255,69.939,24.402,21.157,162.738
659,,370.228,255,255,255,69.939,23.909,19.716,83.860
660,,440.748,255,255,255,76.597,25.040,22.411,96.124
661,,617.047,255,255,255,96.150,37.746,20.814,16.306
662,,202.744,255,255,255,49.665,17.092,15.103,159.298
663,,185.114,255,255,255,47.206,15.820,14.899,110.301
664,,361.413,255,255,255,65.740,21.548,21.356,0.000
665,,669.937,255,255,255,92.672,31.087,27.439,143.022
666,,687.567,255,255,255,96.150,35.463,24.686,50.643
667,,193.929,255,255,255,47.206,16.491,14.973,45.000
668,,484.823,255,255,255,77.616,27.992,22.053,0.000
669,,193.929,255,255,255,49.665,16.174,15.266,166.717
670,,423.118,255,255,255,71.678,24.752,21.765,90.000
671,,334.969,255,255,255,63.280,22.231,19.185,0.000
672,,220.374,255,255,255,51.404,18.175,15.438,6.132
673,,405.488,255,255,255,69.939,24.402,21.157,17.262
674,,564.158,255,255,255,86.014,31.431,22.854,71.425
675,,528.898,255,255,255,86.014,32.967,20.427,118.745
676,,246.819,255,255,255,57.342,22.393,14.034,61.850
677,,308.524,255,255,255,62.262,21.549,18.229,14.975
678,,440.748,255,255,255,73.417,25.492,22.014,105.247
679,,643.492,255,255,255,92.672,29.966,27.342,30.667
680,,238.004,255,255,255,53.144,19.152,15.823,77.508
681,,414.303,255,255,255,72.398,24.141,21.851,46.815
682,,361.413,255,255,255,70.659,23.037,19.975,29.930
683,,564.158,255,255,255,86.734,29.866,24.051,46.583
684,,308.524,255,255,255,62.262,20.551,19.114,174.235
685,,431.933,255,255,255,75.877,24.406,22.534,89.137
686,,132.224,255,255,255,39.528,13.777,12.220,14.036
687,,581.787,255,255,255,88.473,32.235,22.980,86.706
688,,334.969,255,255,255,65.740,23.393,18.232,110.406
689,,520.083,255,255,255,84.274,29.406,22.519,32.040
690,,396.673,255,255,255,69.939,23.722,21.291,102.207
691,,458.378,255,255,255,75.877,27.373,21.321,84.982
692,,326.154,255,255,255,63.280,22.202,18.704,82.205
693,,414.303,255,255,255,71.678,24.892,21.192,65.344
694,,396.673,255,255,255,71.678,23.030,21.930,25.806
695,,511.268,255,255,255,84.274,29.522,22.050,47.733
696,,528.898,255,255,255,80.076,27.426,24.554,104.780
697,,114.594,255,255,255,35.330,13.005,11.219,45.000
698,,343.783,255,255,255,65.740,23.918,18.301,85.139
699,,528.898,255,255,255,81.815,27.773,24.247,92.197
700,,202.744,255,255,255,51.404,18.476,13.972,91.496
701,,705.197,255,255,255,98.610,37.101,24.201,112.562
702,,502.453,255,255,255,78.336,26.934,23.752,174.241
703,,246.819,255,255,255,54.883,19.307,16.277,0.000
704,,308.524,255,255,255,61.541,21.064,18.649,13.644
705,,352.598,255,255,255,65.740,22.620,19.848,29.174
706,,793.346,255,255,255,116.424,40.412,24.995,148.412
707,,546.528,255,255,255,81.815,28.940,24.045,123.157
708,,396.673,255,255,255,69.218,22.474,22.474,0.000
709,,193.929,255,255,255,49.665,16.846,14.658,85.345
710,,440.748,255,255,255,76.597,24.556,22.853,71.662
711,,334.969,255,255,255,63.280,22.231,19.185,0.000
712,,264.449,255,255,255,58.063,19.260,17.482,33.200
713,,396.673,255,255,255,69.218,22.474,22.474,0.000
714,,493.638,255,255,255,80.076,26.782,23.468,167.597
715,,625.862,255,255,255,90.212,28.978,27.499,169.735
716,,484.823,255,255,255,80.076,28.315,21.801,114.834
717,,352.598,255,255,255,66.460,22.257,20.171,87.662
718,,652.307,255,255,255,94.411,31.380,26.467,54.782
719,,352.598,255,255,255,65.740,21.658,20.729,54.277
720,,273.264,255,255,255,59.802,19.803,17.569,12.286
721,,343.783,255,255,255,65.740,21.574,20.290,76.589
722,,229.189,255,255,255,53.144,19.035,15.330,163.826
723,,105.780,255,255,255,35.330,12.363,10.894,70.195
724,,282.079,255,255,255,59.082,20.132,17.840,40.037
725,,282.079,255,255,255,59.082,19.275,18.633,69.392
726,,722.827,255,255,255,94.411,32.352,28.448,134.997
727,,370.228,255,255,255,67.479,22.345,21.096,128.361
728,,238.004,255,255,255,55.603,17.839,16.987,80.221
729,,405.488,255,255,255,72.398,23.114,22.336,22.648
730,,202.744,255,255,255,51.404,17.408,14.829,77.344
731,,370.228,255,255,255,67.479,22.272,21.165,122.178
732,,643.492,255,255,255,92.672,32.652,25.092,148.766
733,,255.634,255,255,255,55.603,18.788,17.324,54.273
734,,334.969,255,255,255,65.740,20.875,20.431,59.744
735,,229.189,255,255,255,53.864,17.627,16.555,90.000
736,,334.969,255,255,255,64.001,21.488,19.848,15.793
737,,449.563,255,255,255,76.597,25.460,22.483,143.136
738,,379.043,255,255,255,69.939,24.517,19.685,64.073
739,,334.969,255,255,255,65.740,24.466,17.432,106.429
740,,476.008,255,255,255,79.355,27.176,22.302,81.419
741,,608.232,255,255,255,90.212,33.563,23.074,100.132
742,,202.744,255,255,255,48.945,16.131,16.003,0.000
743,,352.598,255,255,255,65.740,21.718,20.671,59.230
744,,423.118,255,255,255,75.877,25.696,20.966,27.050
745,,387.858,255,255,255,69.939,24.377,20.258,65.151
746,,299.709,255,255,255,61.541,20.525,18.592,153.435
747,,290.894,255,255,255,59.802,22.315,16.598,117.193
748,,299.709,255,255,255,62.262,20.146,18.942,70.873
749,,405.488,255,255,255,71.678,23.534,21.938,83.507
750,,705.197,255,255,255,96.150,34.728,25.855,66.173
751,,361.413,255,255,255,69.939,23.473,19.604,72.114
752,,414.303,255,255,255,74.138,24.817,21.256,50.540
753,,537.713,255,255,255,88.473,32.641,20.975,176.496
754,,449.563,255,255,255,74.138,24.350,23.507,66.801
755,,185.114,255,255,255,45.466,15.352,15.352,0.000
756,,387.858,255,255,255,69.939,24.056,20.529,92.911
757,,572.972,255,255,255,84.274,28.370,25.715,140.155
758,,476.008,255,255,255,81.815,27.791,21.808,174.900
759,,608.232,255,255,255,88.473,30.343,25.522,1.946
760,,405.488,255,255,255,71.678,25.100,20.569,57.279
761,,546.528,255,255,255,84.274,27.521,25.285,117.287
762,,555.343,255,255,255,86.734,29.936,23.620,15.555
763,,449.563,255,255,255,77.616,24.931,22.959,86.524
764,,405.488,255,255,255,69.939,24.402,21.157,162.738
765,,414.303,255,255,255,71.678,23.976,22.002,75.128
766,,458.378,255,255,255,74.138,25.674,22.732,135.401
767,,299.709,255,255,255,61.541,21.233,17.972,19.647
768,,431.933,255,255,255,75.877,24.167,22.756,35.067
769,,766.902,255,255,255,100.349,37.717,25.889,161.786
770,,405.488,255,255,255,71.678,24.391,21.167,78.581
771,,246.819,255,255,255,53.864,17.886,17.570,6.234E-13
772,,326.154,255,255,255,64.001,20.728,20.034,134.995
773,,229.189,255,255,255,56.324,18.988,15.368,81.114
774,,176.299,255,255,255,47.926,16.432,13.661,153.988
775,,334.969,255,255,255,64.001,21.447,19.886,59.725
776,,458.378,255,255,255,77.616,25.022,23.325,69.142
777,,405.488,255,255,255,71.678,24.700,20.902,121.185
778,,458.378,255,255,255,74.858,24.653,23.674,90.000
779,,123.409,255,255,255,37.069,12.659,12.412,90.000
780,,317.339,255,255,255,63.280,22.953,17.603,112.678
781,,546.528,255,255,255,84.274,30.798,22.594,65.152
782,,449.563,255,255,255,78.336,25.761,22.220,75.676
783,,352.598,255,255,255,65.740,22.712,19.767,139.085
784,,634.677,255,255,255,90.212,31.215,25.888,64.058
785,,167.484,255,255,255,45.466,15.199,14.030,173.736
786,,193.929,255,255,255,47.206,16.491,14.973,45.000
787,,476.008,255,255,255,80.076,26.527,22.847,155.884
788,,158.669,255,255,255,43.007,15.683,12.881,0.000
789,,599.417,255,255,255,86.014,30.585,24.954,90.000
790,,599.417,255,255,255,94.411,38.833,19.654,66.095
791,,317.339,255,255,255,64.001,22.770,17.745,104.436
792,,511.268,255,255,255,81.815,27.806,23.411,70.243
793,,370.228,255,255,255,69.939,22.666,20.797,177.518
794,,264.449,255,255,255,58.063,19.250,17.492,67.453
795,,784.532,255,255,255,109.467,41.449,24.100,46.382
796,,414.303,255,255,255,71.678,24.593,21.449,81.829
797,,334.969,255,255,255,65.740,22.733,18.761,90.000
798,,326.154,255,255,255,69.939,23.601,17.596,81.796
799,,599.417,255,255,255,87.753,31.641,24.121,66.425
800,,246.819,255,255,255,55.603,18.731,16.778,76.878
801,,502.453,255,255,255,79.355,26.604,24.047,131.815
802,,546.528,255,255,255,84.274,30.024,23.177,44.887
803,,449.563,255,255,255,74.138,25.972,22.039,46.458
804,,511.268,255,255,255,84.274,28.393,22.927,103.658
805,,343.783,255,255,255,65.740,21.445,20.411,97.628
806,,334.969,255,255,255,64.001,23.052,18.501,33.050
807,,282.079,255,255,255,57.342,18.951,18.951,0.000
808,,581.787,255,255,255,100.349,40.778,18.166,101.666
809,,572.972,255,255,255,84.274,28.309,25.770,127.738
810,,634.677,255,255,255,91.952,30.718,26.307,46.159
811,,299.709,255,255,255,63.280,20.061,19.022,6.528
812,,484.823,255,255,255,80.076,28.332,21.788,29.000
813,,114.594,255,255,255,39.528,13.803,10.571,16.236
814,,308.524,255,255,255,65.740,21.033,18.677,97.829
815,,370.228,255,255,255,69.939,24.058,19.594,76.615
816,,625.862,255,255,255,91.952,32.146,24.789,174.598
817,,290.894,255,255,255,59.082,19.914,18.599,45.000
818,,520.083,255,255,255,80.076,28.102,23.564,61.783
819,,414.303,255,255,255,71.678,25.867,20.393,25.895
820,,458.378,255,255,255,75.877,26.874,21.717,95.431
821,,440.748,255,255,255,75.877,24.331,23.065,135.286
822,,608.232,255,255,255,90.212,33.105,23.393,38.451
823,,476.008,255,255,255,80.076,26.851,22.572,170.042
824,,282.079,255,255,255,58.063,20.559,17.470,20.294
825,,423.118,255,255,255,71.678,25.631,21.019,115.791
826,,343.783,255,255,255,65.740,23.958,18.270,105.694
827,,528.898,255,255,255,83.554,29.824,22.579,0.000
828,,634.677,255,255,255,91.952,32.845,24.603,3.980
829,,520.083,255,255,255,83.554,26.725,24.778,59.943
830,,387.858,255,255,255,70.958,22.950,21.518,27.624
831,,643.492,255,255,255,91.952,31.359,26.127,66.736
832,,449.563,255,255,255,75.156,26.145,21.893,21.132
833,,299.709,255,255,255,61.541,20.262,18.834,161.565
834,,493.638,255,255,255,77.616,25.134,25.007,0.000
835,,502.453,255,255,255,93.691,38.048,16.814,113.696
836,,564.158,255,255,255,86.014,27.725,25.909,74.841
837,,511.268,255,255,255,82.535,26.649,24.427,124.543
838,,484.823,255,255,255,77.616,26.218,23.545,41.661
839,,299.709,255,255,255,59.802,22.056,17.301,118.068
840,,520.083,255,255,255,83.554,28.745,23.037,4.268
841,,405.488,255,255,255,71.678,24.137,21.390,149.680
842,,511.268,255,255,255,82.535,27.376,23.778,129.651
843,,290.894,255,255,255,59.802,19.914,18.599,81.870
844,,149.854,255,255,255,43.727,14.117,13.516,90.000
845,,334.969,255,255,255,63.280,22.231,19.185,0.000
846,,387.858,255,255,255,67.479,22.698,21.757,146.310
847,,79.335,255,255,255,28.671,10.050,10.050,0.000
848,,317.339,255,255,255,61.541,21.888,18.460,107.029
849,,52.890,255,255,255,28.671,11.037,6.101,90.000
850,,652.307,255,255,255,90.212,31.126,26.684,147.849
851,,352.598,255,255,255,67.479,22.035,20.374,77.905
852,,361.413,255,255,255,67.479,21.799,21.110,58.704
853,,334.969,255,255,255,65.740,20.875,20.431,120.256
854,,705.197,255,255,255,101.070,36.787,24.408,64.276
855,,264.449,255,255,255,59.082,19.465,17.298,11.360
856,,476.008,255,255,255,77.616,27.866,21.750,85.804
857,,449.563,255,255,255,74.138,25.077,22.826,41.589
858,,334.969,255,255,255,66.460,22.972,18.566,27.040
859,,246.819,255,255,255,55.603,17.851,17.605,45.010
860,,141.039,255,255,255,39.528,14.734,12.188,90.000
861,,581.787,255,255,255,90.212,30.023,24.673,79.899
862,,449.563,255,255,255,78.336,25.745,22.233,46.287
863,,396.673,255,255,255,71.678,23.681,21.328,20.607
864,,625.862,255,255,255,90.933,30.833,25.845,176.950
865,,334.969,255,255,255,64.001,23.147,18.425,76.244
866,,308.524,255,255,255,63.280,21.811,18.011,80.210
867,,546.528,255,255,255,83.554,28.209,24.668,88.608
868,,405.488,255,255,255,69.939,24.430,21.133,72.177
869,,625.862,255,255,255,90.212,30.535,26.097,84.769
870,,431.933,255,255,255,76.597,28.538,19.271,39.859
871,,299.709,255,255,255,61.541,20.882,18.275,87.995
872,,326.154,255,255,255,65.740,21.004,19.771,137.019
873,,431.933,255,255,255,75.877,25.121,21.893,40.855
874,,537.713,255,255,255,84.274,28.889,23.699,123.509
875,,343.783,255,255,255,65.740,24.295,18.017,176.830
876,,687.567,255,255,255,96.871,33.299,26.290,4.876
877,,220.374,255,255,255,52.125,18.233,15.389,143.646
878,,352.598,255,255,255,65.740,21.658,20.729,125.723
879,,308.524,255,255,255,64.001,21.212,18.519,78.486
880,,396.673,255,255,255,72.398,22.913,22.042,165.964
881,,246.819,255,255,255,55.603,18.731,16.778,166.878
882,,414.303,255,255,255,74.138,24.041,21.942,35.958
883,,511.268,255,255,255,83.554,28.204,23.080,92.446
884,,299.709,255,255,255,59.802,21.003,18.169,1.264E-13
885,,193.929,255,255,255,48.945,16.354,15.098,22.357
886,,669.937,255,255,255,94.411,34.254,24.902,63.859
887,,431.933,255,255,255,75.877,27.052,20.329,116.916
888,,352.598,255,255,255,68.200,24.307,18.470,47.048
889,,687.567,255,255,255,91.952,31.069,28.177,0.000
890,,238.004,255,255,255,58.063,18.561,16.326,87.852
891,,414.303,255,255,255,71.678,24.213,21.786,6.560
892,,176.299,255,255,255,45.466,15.591,14.398,63.435
893,,476.008,255,255,255,77.616,27.789,21.810,85.811
894,,361.413,255,255,255,65.740,22.473,20.477,26.159
895,,176.299,255,255,255,47.206,16.009,14.021,110.128
896,,255.634,255,255,255,58.063,19.377,16.797,118.484
897,,290.894,255,255,255,60.522,19.900,18.612,132.403
898,,246.819,255,255,255,57.342,18.396,17.083,67.500
899,,634.677,255,255,255,91.952,30.947,26.112,64.514
900,,370.228,255,255,255,69.218,22.786,20.688,144.415
901,,449.563,255,255,255,74.138,24.350,23.507,66.801
902,,458.378,255,255,255,75.877,26.771,21.801,82.484
903,,590.602,255,255,255,86.014,28.192,26.673,63.435
904,,581.787,255,255,255,86.734,29.253,25.323,70.311
905,,326.154,255,255,255,64.001,21.411,19.395,62.330
906,,396.673,255,255,255,71.678,24.758,20.400,33.434
907,,149.854,255,255,255,41.268,15.525,12.290,105.172
908,,370.228,255,255,255,67.479,22.272,21.165,57.822
909,,555.343,255,255,255,86.734,28.097,25.165,58.934
910,,317.339,255,255,255,65.740,21.556,18.744,18.435
911,,326.154,255,255,255,64.001,21.505,19.311,0.000
912,,502.453,255,255,255,82.535,28.999,22.061,40.712
913,,414.303,255,255,255,72.398,23.502,22.445,19.066
914,,290.894,255,255,255,59.802,19.730,18.772,68.051
915,,467.193,255,255,255,75.877,25.639,23.201,127.768
916,,431.933,255,255,255,74.138,25.302,21.736,132.162
917,,282.079,255,255,255,57.342,18.951,18.951,0.000
918,,246.819,255,255,255,53.864,19.925,15.772,45.001
919,,238.004,255,255,255,53.864,17.801,17.023,155.556
920,,334.969,255,255,255,64.001,21.799,19.565,141.506
921,,132.224,255,255,255,39.528,13.777,12.220,14.036
922,,546.528,255,255,255,86.014,28.731,24.220,68.741
923,,317.339,255,255,255,64.001,20.888,19.343,25.548
924,,246.819,255,255,255,55.603,18.290,17.182,94.065
925,,599.417,255,255,255,87.753,31.427,24.285,101.364
926,,299.709,255,255,255,62.262,20.389,18.716,93.899
927,,484.823,255,255,255,79.355,27.899,22.126,81.998
928,,528.898,255,255,255,81.815,27.244,24.718,93.516
929,,352.598,255,255,255,67.479,21.945,20.458,33.613
930,,546.528,255,255,255,84.274,27.849,24.987,120.111
931,,643.492,255,255,255,92.672,31.391,26.100,107.562
932,,696.382,255,255,255,102.809,39.545,22.422,138.250
933,,361.413,255,255,255,67.479,24.240,18.983,5.850
934,,273.264,255,255,255,59.802,21.162,16.441,55.019
935,,141.039,255,255,255,40.547,13.401,13.401,0.000
936,,352.598,255,255,255,67.479,23.530,19.080,170.478
937,,352.598,255,255,255,67.479,22.498,19.955,38.432
938,,520.083,255,255,255,80.076,27.343,24.218,112.967
939,,255.634,255,255,255,53.864,18.716,17.391,29.350
940,,423.118,255,255,255,73.417,26.635,20.227,28.885
941,,387.858,255,255,255,71.678,23.438,21.070,149.717
942,,202.744,255,255,255,51.404,17.348,14.880,96.225
943,,564.158,255,255,255,84.274,29.320,24.499,170.753
944,,581.787,255,255,255,87.753,31.276,23.684,166.469
945,,317.339,255,255,255,61.541,21.888,18.460,72.971
946,,149.854,255,255,255,43.007,14.709,12.972,78.690
947,,343.783,255,255,255,67.479,23.733,18.444,42.562
948,,334.969,255,255,255,65.740,21.891,19.482,101.380
949,,599.417,255,255,255,88.473,28.526,26.755,90.000
950,,511.268,255,255,255,79.057,25.930,25.105,45.000
951,,484.823,255,255,255,78.336,26.360,23.418,83.669
952,,290.894,255,255,255,62.262,20.311,18.236,108.185
953,,299.709,255,255,255,61.541,20.525,18.592,26.565
954,,290.894,255,255,255,64.001,20.009,18.510,19.002
955,,687.567,255,255,255,96.150,30.581,28.626,164.257
956,,246.819,255,255,255,55.603,17.851,17.605,45.010
957,,396.673,255,255,255,69.939,24.309,20.777,51.584
958,,696.382,255,255,255,104.846,44.908,19.744,89.395
959,,290.894,255,255,255,59.082,19.914,18.599,45.000
960,,405.488,255,255,255,71.678,24.563,21.019,91.670
961,,352.598,255,255,255,65.740,23.530,19.080,99.522
962,,467.193,255,255,255,77.616,26.797,22.198,45.001
